GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
0500000US42041,42041,"Cumberland County, Pennsylvania",79439,4329,4015,4441,4715,5200,5103,4909,4962,4592,8010,10078,9475,4830,1777,1446,1557
0500000US42043,42043,"Dauphin County, Pennsylvania",81283,4676,4431,4741,5141,5842,5541,5119,4794,4675,8216,9834,9238,4299,1689,1493,1554
0500000US42045,42045,"Delaware County, Pennsylvania",168880,9701,8180,7803,8851,9036,9161,9151,8457,8287,15514,20334,22841,12840,6414,6043,6267
0500000US42047,42047,"Elk County, Pennsylvania",13951,969,1165,1185,1167,910,1011,973,830,825,1488,1634,1248,320,79,83,64
0500000US42049,42049,"Erie County, Pennsylvania",97955,8824,7386,7103,7510,7452,6742,6611,6402,5464,9331,10302,8298,3103,1238,959,1230
0500000US42051,42051,"Fayette County, Pennsylvania",57466,9248,6079,5323,5212,4789,3777,3194,2971,2550,4674,4044,3248,1192,481,271,413
0500000US42053,42053,"Forest County, Pennsylvania",1961,256,209,214,206,170,121,124,139,108,150,133,76,34,12,5,4
0500000US42055,42055,"Franklin County, Pennsylvania",48335,3420,2702,3187,3399,3746,3606,3490,3108,3140,5277,5626,4501,1623,679,360,471
0500000US42057,42057,"Fulton County, Pennsylvania",5570,557,434,378,456,457,496,404,453,325,589,445,376,102,40,31,27
0500000US42059,42059,"Greene County, Pennsylvania",14828,2024,1580,1271,1326,1148,1037,913,796,604,1181,1358,944,369,136,65,76
0500000US42061,42061,"Huntingdon County, Pennsylvania",16454,1760,1317,1480,1343,1438,1187,1078,1178,928,1540,1492,1033,394,120,66,100
0500000US42063,42063,"Indiana County, Pennsylvania",33272,4401,3311,3049,2923,2697,2385,2193,1966,1510,2787,2545,1969,778,354,203,201
0500000US42065,42065,"Jefferson County, Pennsylvania",18193,1952,1655,1594,1615,1645,1594,1460,1198,828,1511,1417,1020,310,163,101,130
0500000US42067,42067,"Juniata County, Pennsylvania",8438,696,606,592,795,735,801,653,604,497,824,759,537,156,58,55,70
0500000US42069,42069,"Lackawanna County, Pennsylvania",83936,9594,7795,6886,6358,6103,5567,5337,4867,4146,7006,7697,6701,2692,1246,875,1066
0500000US42071,42071,"Lancaster County, Pennsylvania",158345,7888,7320,8388,9687,10365,10258,10742,10881,9906,17805,21003,17927,7907,3215,2605,2448
0500000US42073,42073,"Lawrence County, Pennsylvania",35591,3956,3258,2987,2841,2830,2404,2447,2056,1782,3510,3075,2407,1043,384,358,253
0500000US42075,42075,"Lebanon County, Pennsylvania",43915,2591,2638,3011,3230,3043,3390,3029,2969,2446,4689,5172,4204,2007,665,356,475
0500000US42077,42077,"Lehigh County, Pennsylvania",106199,6505,6298,6721,6596,6836,6477,6409,6230,5176,10917,12416,12071,6461,2763,2309,2014
0500000US42079,42079,"Luzerne County, Pennsylvania",127531,14934,11735,10386,9956,9624,8650,8273,7677,6186,11185,11510,9674,3719,1635,1143,1244
0500000US42081,42081,"Lycoming County, Pennsylvania",44964,4264,3804,3769,3863,3623,3348,3357,2895,2559,4058,3882,2957,1341,523,324,397
0500000US42083,42083,"McKean County, Pennsylvania",17753,1917,1636,1449,1493,1370,1516,1114,1122,1082,1690,1552,1091,385,123,91,122
0500000US42085,42085,"Mercer County, Pennsylvania",44057,3858,3229,3687,3836,3614,3523,3000,2852,2557,4290,4020,3151,1206,358,388,488
0500000US42087,42087,"Mifflin County, Pennsylvania",18277,2417,1542,1549,1505,1293,1636,1321,1322,1030,1615,1356,1005,363,142,81,100
0500000US42089,42089,"Monroe County, Pennsylvania",43605,2995,2514,2757,2816,2865,2718,2392,2587,2378,4625,5176,5181,2484,956,625,536
0500000US42091,42091,"Montgomery County, Pennsylvania",251108,9507,9110,9420,10504,11270,11864,12391,12111,11217,22412,31982,38078,22738,12181,11998,14325
0500000US42093,42093,"Montour County, Pennsylvania",6942,520,496,534,607,477,485,519,488,399,712,624,488,277,113,106,97
0500000US42095,42095,"Northampton County, Pennsylvania",92394,5866,5434,5046,5614,5804,5852,5676,5232,5054,9252,11877,11036,5568,2134,1640,1309
0500000US42097,42097,"Northumberland County, Pennsylvania",38317,4494,4077,3406,3257,3120,2843,2707,2364,2074,3223,3301,2093,733,202,171,252
0500000US42099,42099,"Perry County, Pennsylvania",16565,1072,1128,1000,1238,1112,1183,1069,1125,1129,1890,1957,1634,610,214,79,125
0500000US42101,42101,"Philadelphia County, Pennsylvania",282063,35773,21800,20044,19409,18350,18085,16776,15602,13127,24011,27310,26445,11519,5466,4198,4148
0500000US42103,42103,"Pike County, Pennsylvania",16049,955,1092,1031,986,988,1041,1025,1082,897,1858,1899,1797,714,309,202,173
0500000US42105,42105,"Potter County, Pennsylvania",6869,714,641,572,644,578,503,531,434,332,691,564,393,120,46,59,47
0500000US42107,42107,"Schuylkill County, Pennsylvania",59718,6651,5860,5100,5089,4619,4288,4034,3600,3169,5736,5244,3709,1218,498,359,544
0500000US42109,42109,"Snyder County, Pennsylvania",13478,1156,1048,1016,1070,1027,1198,977,899,725,1312,1444,889,322,138,79,178
0500000US42111,42111,"Somerset County, Pennsylvania",30971,3462,3050,2914,2816,2701,2634,2143,2035,1737,2785,2289,1405,484,154,161,201
0500000US42113,42113,"Sullivan County, Pennsylvania",2634,282,272,240,275,230,176,177,158,112,223,178,179,79,18,18,17
0500000US42115,42115,"Susquehanna County, Pennsylvania",16284,1614,1432,1357,1438,1315,1281,1073,1112,866,1523,1456,1034,396,144,129,114
0500000US42117,42117,"Tioga County, Pennsylvania",15747,1683,1445,1481,1405,1308,1253,1028,1005,921,1368,1285,943,284,131,114,93
0500000US42119,42119,"Union County, Pennsylvania",12832,1118,851,865,906,915,898,769,915,738,1442,1257,1128,484,159,157,230
0500000US42121,42121,"Venango County, Pennsylvania",22481,2586,1988,2172,1846,1667,1778,1527,1456,1154,2013,1952,1337,538,205,106,156
0500000US42123,42123,"Warren County, Pennsylvania",17506,1372,1406,1443,1484,1425,1330,1287,1224,987,1730,1743,1210,452,134,138,141
0500000US42125,42125,"Washington County, Pennsylvania",77494,7126,6287,5641,5738,5656,4928,5054,4395,3983,7509,7544,6953,3030,1374,1062,1214
0500000US42127,42127,"Wayne County, Pennsylvania",17884,1771,1566,1506,1613,1310,1417,1168,1269,1037,1682,1489,1090,447,176,148,195
0500000US42129,42129,"Westmoreland County, Pennsylvania",145461,12650,11682,11377,11703,10746,10175,9077,8700,7375,13398,14835,12489,5626,2106,1729,1793
0500000US42131,42131,"Wyoming County, Pennsylvania",10700,1026,853,822,824,761,860,739,641,550,1008,1075,859,333,156,128,65
0500000US42133,42133,"York County, Pennsylvania",139029,7351,7053,7399,9144,8853,9504,9291,8860,8545,16487,18605,15390,6217,2561,1923,1846
