"Date","AQI Category","Ozone AQI Value"
"06/23/1997","Moderate","87"
"06/24/1997","Very Unhealthy","234"
"06/25/1997","Very Unhealthy","214"
"06/26/1997","Unhealthy","156"
"06/27/1997","Moderate","84"
"06/28/1997","Unhealthy for Sensitive Groups","150"
"06/29/1997","Unhealthy","192"
"06/30/1997","Moderate","64"
"07/01/1997","Good","43"
"07/02/1997","Good","43"
"07/03/1997","Unhealthy","187"
"07/04/1997","Unhealthy for Sensitive Groups","119"
"07/05/1997","Moderate","71"
"07/06/1997","Unhealthy for Sensitive Groups","143"
"07/07/1997","Unhealthy for Sensitive Groups","143"
"07/08/1997","Unhealthy","190"
"07/09/1997","Unhealthy","190"
"07/10/1997","Moderate","97"
"07/11/1997","Unhealthy","154"
"07/12/1997","Unhealthy","195"
"07/13/1997","Unhealthy","185"
"07/14/1997","Very Unhealthy","226"
"07/15/1997","Very Unhealthy","222"
"07/16/1997","Very Unhealthy","216"
"07/17/1997","Very Unhealthy","219"
"07/18/1997","Unhealthy","190"
"07/19/1997","Moderate","84"
"07/20/1997","Moderate","93"
"07/21/1997","Unhealthy for Sensitive Groups","105"
"07/22/1997","Moderate","67"
"07/23/1997","Good","40"
"07/24/1997","Good","34"
"07/25/1997","Moderate","61"
"07/26/1997","Unhealthy","151"
"07/27/1997","Unhealthy","197"
"07/28/1997","Unhealthy","166"
"07/29/1997","Moderate","51"
"07/30/1997","Moderate","71"
"07/31/1997","Unhealthy for Sensitive Groups","112"
"08/01/1997","Unhealthy for Sensitive Groups","119"
"08/02/1997","Unhealthy","154"
"08/03/1997","Unhealthy","159"
"08/04/1997","Moderate","67"
"08/05/1997","Good","46"
"08/06/1997","Moderate","54"
"08/07/1997","Unhealthy for Sensitive Groups","105"
"08/08/1997","Moderate","93"
"08/09/1997","Unhealthy","200"
"08/10/1997","Unhealthy","169"
"08/11/1997","Unhealthy","166"
"08/12/1997","Unhealthy for Sensitive Groups","119"
"08/13/1997","Moderate","93"
"08/14/1997","Good","46"
"08/15/1997","Moderate","100"
"08/16/1997","Unhealthy","169"
"08/17/1997","Unhealthy for Sensitive Groups","126"
"08/18/1997","Good","38"
"08/19/1997","Good","50"
"08/20/1997","Good","44"
"08/21/1997","Good","50"
"08/22/1997","Moderate","67"
"08/23/1997","Good","36"
"08/24/1997","Good","45"
"08/25/1997","Unhealthy for Sensitive Groups","108"
"08/26/1997","Moderate","100"
"08/27/1997","Good","50"
"08/28/1997","Good","48"
"08/29/1997","Good","43"
"08/30/1997","Moderate","67"
"08/31/1997","Moderate","87"
"09/01/1997","Unhealthy for Sensitive Groups","129"
"09/02/1997","Moderate","93"
"09/03/1997","Good","31"
"09/04/1997","Good","33"
"09/05/1997","Good","48"
"09/06/1997","Moderate","61"
"09/07/1997","Unhealthy","156"
"09/08/1997","Moderate","58"
"09/09/1997","Moderate","51"
"09/10/1997","Good","40"
"09/11/1997","Good","40"
"09/12/1997","Moderate","77"
"09/13/1997","Good","46"
"09/14/1997","Good","40"
"09/15/1997","Moderate","67"
"09/16/1997","Moderate","77"
"09/17/1997","Unhealthy for Sensitive Groups","115"
"09/18/1997","Good","43"
"09/19/1997","Moderate","100"
"09/20/1997","Moderate","87"
"09/21/1997","Good","31"
"09/22/1997","Good","37"
"09/23/1997","Good","33"
"09/24/1997","Good","24"
"09/25/1997","Good","31"
"09/26/1997","Good","34"
"09/27/1997","Good","37"
"09/28/1997","Good","43"
"09/29/1997","Good","45"
"09/30/1997","Good","32"
"10/01/1997","Good","30"
"10/02/1997","Good","29"
"10/03/1997","Good","44"
"10/04/1997","Moderate","97"
"10/05/1997","Unhealthy for Sensitive Groups","112"
"10/06/1997","Unhealthy","154"
"10/07/1997","Moderate","51"
"10/08/1997","Good","42"
"10/09/1997","Moderate","58"
"10/10/1997","Moderate","54"
"10/11/1997","Good","35"
"10/12/1997","Good","44"
"10/13/1997","Good","42"
"10/14/1997","Good","36"
"10/15/1997","Good","20"
"10/16/1997","Good","26"
"10/17/1997","Good","28"
"10/18/1997","Good","28"
"10/19/1997","Good","18"
"10/20/1997","Good","44"
"10/21/1997","Good","25"
"10/22/1997","Good","26"
"10/23/1997","Good","30"
"10/24/1997","Good","30"
"10/25/1997","Good","30"
"10/26/1997","Good","31"
"10/27/1997","Good","25"
"10/28/1997","Good","31"
"10/29/1997","Good","25"
"10/30/1997","Good","31"
"10/31/1997","Good","45"
"11/01/1997","Good","36"
"11/02/1997","Good","30"
"11/03/1997","Good","37"
"11/04/1997","Good","26"
"11/05/1997","Good","16"
"11/06/1997","Good","24"
"11/07/1997","Good","28"
"11/08/1997","Good","25"
"11/09/1997","Good","18"
"11/10/1997","Good","25"
"11/11/1997","Good","18"
"11/12/1997","Good","18"
"11/13/1997","Good","31"
"11/14/1997","Good","33"
"11/15/1997","Good","23"
"11/16/1997","Good","28"
"11/17/1997","Good","25"
"11/18/1997","Good","19"
"11/19/1997","Good","20"
"11/20/1997","Good","20"
"11/21/1997","Good","35"
"11/22/1997","Good","23"
"11/23/1997","Good","12"
"11/24/1997","Good","25"
"11/25/1997","Good","22"
"11/26/1997","Good","26"
"11/27/1997","Good","31"
"11/28/1997","Good","21"
"11/29/1997","Good","26"
"11/30/1997","Good","25"
"12/01/1997","Good","30"
"12/02/1997","Good","30"
"12/03/1997","Good","16"
"12/04/1997","Good","14"
"12/05/1997","Good","11"
"12/06/1997","Good","16"
"12/07/1997","Good","18"
"12/08/1997","Good","25"
"12/09/1997","Good","12"
"12/10/1997","Good","4"
"12/11/1997","Good","14"
"12/12/1997","Good","10"
"12/13/1997","Good","16"
"12/14/1997","Good","26"
"12/15/1997","Good","16"
"12/16/1997","Good","21"
"12/17/1997","Good","10"
"12/18/1997","Good","17"
"12/19/1997","Good","11"
"12/20/1997","Good","19"
"12/21/1997","Good","28"
"12/22/1997","Good","31"
"12/23/1997","Good","28"
"12/24/1997","Good","32"
"12/25/1997","Good","32"
"12/26/1997","Good","16"
"12/27/1997","Good","17"
"12/28/1997","Good","24"
"12/29/1997","Good","21"
"12/30/1997","Good","22"
"12/31/1997","Good","32"
