GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
0500000US42071,42071,"Lancaster County, Pennsylvania",16961,1041,39409,1555,61404,1562,89651,2263,189294,9873,342830,34532
0500000US42073,42073,"Lawrence County, Pennsylvania",10830,1348,26881,2590,47572,2919,73625,4429,169575,27592,317289,103748
0500000US42075,42075,"Lebanon County, Pennsylvania",15792,1708,36364,3024,57515,2935,84097,4162,158489,15999,260899,54169
0500000US42077,42077,"Lehigh County, Pennsylvania",14601,1174,35773,2055,59926,2197,95041,3788,208929,15242,376902,55435
0500000US42079,42079,"Luzerne County, Pennsylvania",11005,839,27277,1513,46972,2199,76952,3051,160023,8106,265500,26205
0500000US42081,42081,"Lycoming County, Pennsylvania",12991,1751,30811,2580,49424,2572,73438,3825,139475,15208,220798,55232
0500000US42085,42085,"Mercer County, Pennsylvania",14093,1362,31112,2058,50073,2331,76173,4041,150194,15201,255703,50204
0500000US42089,42089,"Monroe County, Pennsylvania",16042,1966,38487,3514,60451,4402,90863,6631,174860,14066,278555,36816
0500000US42091,42091,"Montgomery County, Pennsylvania",20474,951,50880,1623,84559,1995,127421,2251,284776,9578,512684,30907
0500000US42095,42095,"Northampton County, Pennsylvania",18428,1435,41845,1971,66632,2828,97225,3374,192354,15454,320804,48740
0500000US42097,42097,"Northumberland County, Pennsylvania",12476,1406,28497,2240,47479,2817,70886,3572,136212,9455,212569,27627
0500000US42101,42101,"Philadelphia County, Pennsylvania",6172,461,22263,791,41595,1137,70706,1673,163550,4857,284343,14359
0500000US42107,42107,"Schuylkill County, Pennsylvania",12200,1243,30664,1915,50436,2459,74234,2981,134573,8162,200453,21713
0500000US42111,42111,"Somerset County, Pennsylvania",11384,1979,27685,1837,44213,2632,66784,3004,133646,11278,222471,31469
0500000US42125,42125,"Washington County, Pennsylvania",14606,1135,34928,1950,58261,3070,91407,4115,191128,16176,328991,49809
0500000US42129,42129,"Westmoreland County, Pennsylvania",13885,723,34266,1476,56890,1844,86327,2631,169464,8318,273374,28670
0500000US42133,42133,"York County, Pennsylvania",16636,1157,40280,1852,62693,1967,91331,2644,168782,6831,265987,20069
